repo,message,date,author
vinta/awesome-python,"Merge pull request #3008 from 23f3000503/master

Fix typo in daphne description in README.md",2026-03-31T14:51:16Z,Vinta Chen
vinta/awesome-python,"Fix typo in daphne description in README.md

fix: improve grammar and formatting in README (HTTP/2, article usage)",2026-03-30T13:07:37Z,23f3000503
vinta/awesome-python,"refactor(fetch_github_stars): drop underscore prefix from regex constants

Rename _GITHUB_OWNER_RE and _GITHUB_NAME_RE to GITHUB_OWNER_RE and
GITHUB_NAME_RE to match the naming style of the other module-level
constants (GRAPHQL_URL, BATCH_SIZE).

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-30T07:20:01Z,Vinta Chen
vinta/awesome-python,"fix: stricter GitHub owner/repo regexes and injection tests

Split _GITHUB_NAME_RE into separate owner and repo patterns.
Owner regex now rejects leading/trailing hyphens and dots (matching
GitHub's actual username rules). Repo regex requires alphanumeric
start but allows dots and underscores anywhere after.

New tests cover GraphQL injection attempts, invalid leading chars,
and valid hyphenated/underscore/dot combinations.

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-30T07:03:06Z,Vinta Chen
vinta/awesome-python,"Merge pull request #3007 from orbisai0security/fix-fix-v-006-graphql-injection-sanitization

fix: use subprocess instead of os.system in fetch_github_stars.py",2026-03-30T07:01:18Z,Vinta Chen
vinta/awesome-python,"Merge pull request #3000 from poojitha-sys281/master

Added voluptuous library under Data Validation section",2026-03-30T06:43:58Z,Jinyang
vinta/awesome-python,"fix: use subprocess instead of os.system in fetch_github_stars.py

The Python CLI scripts at website/fetch_github_stars",2026-03-30T04:41:42Z,orbisai0security
vinta/awesome-python,Merge pull request #3003 from Diyago/add-tabgan,2026-03-29T07:23:32Z,Jinyang
vinta/awesome-python,"Remove extra empty line, place TabGAN in alphabetical order

Co-Authored-By: Claude Opus 4.6 (1M context) <noreply@anthropic.com>",2026-03-29T07:16:00Z,Insaf Ashrapov
vinta/awesome-python,Merge pull request #2999 from Rohit-Mal-IITM/patch-1,2026-03-29T06:06:18Z,Jinyang
vinta/awesome-python,Merge pull request #3002 from Allwell987/patch-1,2026-03-29T06:05:48Z,Jinyang
vinta/awesome-python,Add TabGAN - synthetic tabular data generation library,2026-03-28T06:17:57Z,Insaf Ashrapov
vinta/awesome-python,Fix: Capitalize description for jax in Deep Learning section,2026-03-28T04:19:20Z,Allwell
vinta/awesome-python,"Added voluptuous library under Data Validation section

Removed the voluptuous library from the data validation section.",2026-03-27T13:39:38Z,Poojitha J
vinta/awesome-python,"feat: add pyodide to Python Implementations

Adds pyodide, a Python distribution for the browser and Node.js based on WebAssembly, in alphabetical order within the Python Implementations section.

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-27T12:09:43Z,Vinta Chen
vinta/awesome-python,docs: fix typo in installation instructions.,2026-03-27T11:46:54Z,Rohit-Mal-IITM
vinta/awesome-python,"Update ToC display text to match CLI category headings

Follow-up to #2998: the anchor links were updated but the display
text still said ""Command-line Interface Development"" and
""Command-line Tools"". Now matches the actual headings.

Co-Authored-By: Claude Opus 4.6 (1M context) <noreply@anthropic.com>",2026-03-27T07:28:13Z,Vinta Chen
vinta/awesome-python,"Merge pull request #2998 from ShiwamKumar2208/fix-readme-links

Fix broken links in README",2026-03-27T07:25:06Z,Vinta Chen
vinta/awesome-python,Fixed broken readme links,2026-03-27T05:48:01Z,Shiwam kumar
vinta/awesome-python,"Merge pull request #2993 from JinyangWang27/remove-jieba

remove jieba",2026-03-26T06:02:48Z,Jinyang
vinta/awesome-python,remove jieba,2026-03-26T06:01:46Z,Jinyang
vinta/awesome-python,"Merge pull request #2974 from josheppinette/add-logfmter-logging-library

Add logfmter",2026-03-26T04:40:58Z,Jinyang
vinta/awesome-python,"feat(ai): add unsloth for faster LLM fine-tuning

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-26T04:38:58Z,Vinta Chen
vinta/awesome-python,Merge branch 'master' into add-logfmter-logging-library,2026-03-25T16:54:44Z,Joshua Taylor Eppinette
vinta/awesome-python,"Merge pull request #2990 from JinyangWang27/fix-xlwings-url

Fix xlwings GitHub link in README.md",2026-03-25T09:48:43Z,Jinyang
vinta/awesome-python,Fix xlwings GitHub link in README.md,2026-03-25T09:46:54Z,Jinyang
vinta/awesome-python,"refactor(ai): reorganize AI agent subsections and add mem0

- Rename 'Frameworks' to 'Orchestration' to better reflect the purpose
- Extract 'Data Layer' subsection from Frameworks, moving instructor and
  llama-index there
- Rename llama_index display name to llama-index (PyPI package name)
- Add mem0 to Data Layer
- Rename 'Pretrained Models and Inference' to 'Pre-trained Models and
  Inference' and update descriptions to match

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-24T21:13:48Z,Vinta Chen
vinta/awesome-python,"refactor(js): replace var with const for immutable bindings

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-24T05:37:35Z,Vinta Chen
vinta/awesome-python,"style(html): reformat templates for consistent attribute and block spacing

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-24T05:35:10Z,Vinta Chen
vinta/awesome-python,"fix(css): remove explicit flex layout from .hero-topbar mobile override

The flex properties (align-items, flex-direction, flex-wrap, justify-content)
were overriding the default layout unnecessarily on mobile.

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-24T05:35:06Z,Vinta Chen
vinta/awesome-python,"refactor(css): consolidate .sort-btn:focus-visible into shared focus-visible selector block

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-24T05:34:57Z,Vinta Chen
vinta/awesome-python,"refactor(js): hoist repeated queries, drop stale comments, tighten collapseAll scope

- Hoist reducedMotion and sortHeaders to module scope to avoid repeated
  DOM queries on every call
- collapseAll now queries within tbody instead of the full document
- Replace indexOf with includes for tag filtering
- Remove null check on activeSort (always initialized)
- Drop inline section comments that just restate the code

Co-Authored-By: Claude <noreply@anthropic.com>",2026-03-24T05:34:20Z,Vinta Chen
TheAlgorithms/Python,"[pre-commit.ci] pre-commit autoupdate (#14513)

* [pre-commit.ci] pre-commit autoupdate

updates:
- [github.com/astral-sh/ruff-pre-commit: v0.15.4 → v0.15.9](https://github.com/astral-sh/ruff-pre-commit/compare/v0.15.4...v0.15.9)
- [github.com/codespell-project/codespell: v2.4.1 → v2.4.2](https://github.com/codespell-project/codespell/compare/v2.4.1...v2.4.2)
- [github.com/tox-dev/pyproject-fmt: v2.16.2 → v2.21.0](https://github.com/tox-dev/pyproject-fmt/compare/v2.16.2...v2.21.0)

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

---------

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-04-06T21:03:33Z,pre-commit-ci[bot]
TheAlgorithms/Python,"fix: remove dead code in hamming_code.py to resolve SIM113 (#14509)

Co-authored-by: Max <183308611+max938-coder@users.noreply.github.com>",2026-04-06T20:55:59Z,Max
TheAlgorithms/Python,"[pre-commit.ci] pre-commit autoupdate (#14325)

* [pre-commit.ci] pre-commit autoupdate

updates:
- [github.com/astral-sh/ruff-pre-commit: v0.14.14 → v0.15.4](https://github.com/astral-sh/ruff-pre-commit/compare/v0.14.14...v0.15.4)
- [github.com/tox-dev/pyproject-fmt: v2.12.1 → v2.16.2](https://github.com/tox-dev/pyproject-fmt/compare/v2.12.1...v2.16.2)
- [github.com/abravalheri/validate-pyproject: v0.24.1 → v0.25](https://github.com/abravalheri/validate-pyproject/compare/v0.24.1...v0.25)

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* updating DIRECTORY.md

* Configure mypy to target Python 3.14 and update to v1.20.0

Agent-Logs-Url: https://github.com/TheAlgorithms/Python/sessions/332481be-4c5f-4412-abf8-6ef4a3913828

Co-authored-by: cclauss <3709715+cclauss@users.noreply.github.com>

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

---------

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>
Co-authored-by: MaximSmolskiy <MaximSmolskiy@users.noreply.github.com>
Co-authored-by: Christian Clauss <cclauss@me.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: cclauss <3709715+cclauss@users.noreply.github.com>",2026-04-02T00:50:30Z,pre-commit-ci[bot]
TheAlgorithms/Python,"Bump actions/configure-pages from 5 to 6 (#14470)

Bumps [actions/configure-pages](https://github.com/actions/configure-pages) from 5 to 6.
- [Release notes](https://github.com/actions/configure-pages/releases)
- [Commits](https://github.com/actions/configure-pages/compare/v5...v6)

---
updated-dependencies:
- dependency-name: actions/configure-pages
  dependency-version: '6'
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",2026-03-27T22:00:33Z,dependabot[bot]
TheAlgorithms/Python,"Bump actions/deploy-pages from 4 to 5 (#14445)

Bumps [actions/deploy-pages](https://github.com/actions/deploy-pages) from 4 to 5.
- [Release notes](https://github.com/actions/deploy-pages/releases)
- [Commits](https://github.com/actions/deploy-pages/compare/v4...v5)

---
updated-dependencies:
- dependency-name: actions/deploy-pages
  dependency-version: '5'
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",2026-03-25T21:51:17Z,dependabot[bot]
TheAlgorithms/Python,"Add latitude and longitude validation to lamberts_ellipsoidal_distance (#14373)

* Add latitude and longitude validation with doctests

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Update lamberts_ellipsoidal_distance.py

---------

Co-authored-by: Pamela Cano <pamelacano@MacBook-Pro-de-Pamela.local>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-13T21:53:47Z,Jose Nelson
TheAlgorithms/Python,"add some doctests to algos in backtracking (#11911)

* add some doctests to algos in backtracking

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

---------

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-13T04:40:13Z,Mozart Maia
TheAlgorithms/Python,"Add euler project problem 15 additional solution (#12774)

* Add euler project problem 15 additional solution by explicitly counting the paths.

* Update sol2.py

* updating DIRECTORY.md

* updating DIRECTORY.md

* Trigger CI

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

---------

Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>
Co-authored-by: MaximSmolskiy <MaximSmolskiy@users.noreply.github.com>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",2026-03-12T21:00:28Z,Mindaugas
TheAlgorithms/Python,"Add Extra edge cases (#12995)

* Add Extra edge cases

* Update coloring.py

---------

Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-12T05:00:21Z,Thrive
TheAlgorithms/Python,"Fix doctests in factorial_recursive function (#13703)

* Fix doctests in factorial_recursive function

The doctests in factorial_recursive were calling factorial() instead of factorial_recursive(). This fix ensures that the tests correctly validate the factorial_recursive function itself.

* Update factorial.py

---------

Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-11T07:56:30Z,Tejas Rahane
TheAlgorithms/Python,Remove duplicated return statement in area_reg_polygon (#14362),2026-03-10T05:44:09Z,Jaime Fernández González
TheAlgorithms/Python,"Fix doctest bug in bubble_sort_recursive - incorrect function call (#13821)

Fixed bug in bubble_sort_recursive docstring where the doctest was calling bubble_sort_iterative([]) instead of bubble_sort_recursive([]). This was a copy-paste error that would cause the doctest to pass even if bubble_sort_recursive had issues with empty lists.

Change:
- Line 71: Changed '>>> bubble_sort_iterative([])' to '>>> bubble_sort_recursive([])'

This ensures the doctest properly validates the recursive implementation.

Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-09T17:28:01Z,ADDALA MATHEW
TheAlgorithms/Python,"Improve grammar in linear_search docstring (#14081)

* Improve grammar in linear_search docstring

Improved wording in the linear search docstring for better clarity. No code logic changed.

* Update linear_search.py

* Update linear_search.py

---------

Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-09T06:05:13Z,Yaswanth Naga Sai K
TheAlgorithms/Python,"Improve sorted input validation in binary search (#14074)

* Improve sorted input validation in binary search

* Update binary_search.py

* Update binary_search.py

* Update binary_search.py

---------

Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-09T05:55:03Z,Yaswanth Naga Sai K
TheAlgorithms/Python,"Fix return type description in bubble_sort.py (#14137)

* Fix return type description in bubble_sort.py

Better (clearer, standard phrasing):
:return: the same collection ordered in ascending order

* Update bubble_sort.py

---------

Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-09T05:33:34Z,Parth Pawar
TheAlgorithms/Python,"Add doctests for duplicate and sorted inputs in bubble sort (#14154)

Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-09T05:22:38Z,radhikaRM06
TheAlgorithms/Python,"docs: upgrade mypy link to https (#14184)

Co-authored-by: JavedKhan93 <javed58725@gmail.com>
Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-09T05:09:38Z,JAVED KHAN AHMED
TheAlgorithms/Python,"Use TypeError for non-string input in count_vowels (#14196)

* Use TypeError for non-string input in count_vowels

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Fix docstring and improve input validation in kth_lexicographic_permutation

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Update kth_lexicographic_permutation.py

---------

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",2026-03-09T04:57:20Z,Yaadhuu
